Year,Geo Level ,State,Commodity,Unit,Corn_For_Food_Amount,Corn_Residual_Amount,Corn_Prices,Corn_Yield_Per_Acre,Corn_Alcohol_Usage,Grain_Production_Amount,CV(%)
2019,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.61,0,0,0,0
2019,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.85,0,0,0,0
2019,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.96,0,0,0,0
2019,STATE,MAINE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.84,0,0,0,0
2019,STATE,MASSACHUSETTS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.63,0,0,0,0
2019,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.36,0,0,0,0
2019,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.89,0,0,0,0
2019,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2019,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.53,0,0,0,0
2019,STATE,NEVADA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW HAMPSHIRE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW JERSEY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW MEXICO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW YORK,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.09,0,0,0,0
2019,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.56,0,0,0,0
2019,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.2,0,0,0,0
2019,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2019,STATE,OKLAHOMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.9,0,0,0,0
2019,STATE,OREGON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.21,0,0,0,0
2019,STATE,RHODE ISLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.31,0,0,0,0
2019,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.81,0,0,0,0
2019,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.24,0,0,0,0
2019,STATE,UTAH,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VERMONT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.19,0,0,0,0
2019,STATE,WASHINGTON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.42,0,0,0,0
2019,STATE,WYOMING,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ALABAMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.42,0,0,0,0
2019,STATE,ALASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARIZONA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARKANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.81,0,0,0,0
2019,STATE,CALIFORNIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.56,0,0,0,0
2019,STATE,CONNECTICUT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,DELAWARE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,FLORIDA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,GEORGIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,HAWAII,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,IDAHO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.58,0,0,0,0
2019,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.79,0,0,0,0
2019,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.54,0,0,0,0
2019,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.65,0,0,0,0
2019,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.71,0,0,0,0
2019,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MAINE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MASSACHUSETTS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2019,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.41,0,0,0,0
2019,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2019,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.55,0,0,0,0
2019,STATE,NEVADA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW HAMPSHIRE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW JERSEY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW MEXICO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW YORK,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.14,0,0,0,0
2019,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.52,0,0,0,0
2019,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.31,0,0,0,0
2019,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.73,0,0,0,0
2019,STATE,OKLAHOMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.86,0,0,0,0
2019,STATE,OREGON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.2,0,0,0,0
2019,STATE,RHODE ISLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.34,0,0,0,0
2019,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.92,0,0,0,0
2019,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.72,0,0,0,0
2019,STATE,UTAH,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VERMONT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.34,0,0,0,0
2019,STATE,WASHINGTON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.35,0,0,0,0
2019,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.46,0,0,0,0
2019,STATE,WYOMING,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ALABAMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.11,0,0,0,0
2019,STATE,ALASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARIZONA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARKANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.61,0,0,0,0
2019,STATE,CALIFORNIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.66,0,0,0,0
2019,STATE,CONNECTICUT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,DELAWARE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,FLORIDA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,GEORGIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,HAWAII,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,IDAHO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.32,0,0,0,0
2019,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.6,0,0,0,0
2019,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.78,0,0,0,0
2019,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.57,0,0,0,0
2019,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.54,0,0,0,0
2019,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.9,0,0,0,0
2019,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.95,0,0,0,0
2019,STATE,MAINE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.46,0,0,0,0
2019,STATE,MASSACHUSETTS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.63,0,0,0,0
2019,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.47,0,0,0,0
2019,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.66,0,0,0,0
2019,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.58,0,0,0,0
2019,STATE,NEVADA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW HAMPSHIRE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW JERSEY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW MEXICO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW YORK,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.21,0,0,0,0
2019,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.54,0,0,0,0
2019,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.3,0,0,0,0
2019,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.74,0,0,0,0
2019,STATE,OKLAHOMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.88,0,0,0,0
2019,STATE,OREGON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.24,0,0,0,0
2019,STATE,RHODE ISLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.34,0,0,0,0
2019,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.75,0,0,0,0
2019,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.34,0,0,0,0
2019,STATE,UTAH,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VERMONT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WASHINGTON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.54,0,0,0,0
2019,STATE,WYOMING,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ALABAMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.28,0,0,0,0
2019,STATE,ALASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARIZONA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARKANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.59,0,0,0,0
2019,STATE,CALIFORNIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.58,0,0,0,0
2019,STATE,CONNECTICUT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,DELAWARE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,FLORIDA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,GEORGIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.35,0,0,0,0
2019,STATE,HAWAII,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,IDAHO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.24,0,0,0,0
2019,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.49,0,0,0,0
2019,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2019,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.51,0,0,0,0
2019,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.48,0,0,0,0
2019,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.82,0,0,0,0
2019,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MAINE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.99,0,0,0,0
2019,STATE,MASSACHUSETTS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.61,0,0,0,0
2019,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.36,0,0,0,0
2019,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.61,0,0,0,0
2019,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.49,0,0,0,0
2019,STATE,NEVADA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW HAMPSHIRE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW JERSEY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW MEXICO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,NEW YORK,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.13,0,0,0,0
2019,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.27,0,0,0,0
2019,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.25,0,0,0,0
2019,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.64,0,0,0,0
2019,STATE,OKLAHOMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.78,0,0,0,0
2019,STATE,OREGON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.19,0,0,0,0
2019,STATE,RHODE ISLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.28,0,0,0,0
2019,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.6,0,0,0,0
2019,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.91,0,0,0,0
2019,STATE,UTAH,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VERMONT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.27,0,0,0,0
2019,STATE,WASHINGTON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.46,0,0,0,0
2019,STATE,WYOMING,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ALABAMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.23,0,0,0,0
2019,STATE,ALASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARIZONA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ARKANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.03,0,0,0,0
2019,STATE,CALIFORNIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.97,0,0,0,0
2019,STATE,CONNECTICUT,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,DELAWARE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,FLORIDA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,GEORGIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.58,0,0,0,0
2019,STATE,HAWAII,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,IDAHO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.62,0,0,0,0
2019,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.81,0,0,0,0
2019,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.59,0,0,0,0
2019,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.58,0,0,0,0
2019,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.86,0,0,0,0
2019,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.88,0,0,0,0
2019,STATE,MAINE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.49,0,0,0,0
2019,STATE,MASSACHUSETTS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.7,0,0,0,0
2019,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.51,0,0,0,0
2019,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
2019,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.81,0,0,0,0
2019,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,0,0,0,0,0
