Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,597,920",15.7
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","42,470,644",5.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","26,781,958",10.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"14,248",18.4
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"12,760,063",24.7
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"97,907",23.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","11,559,143",9.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"494,096",33.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"21,430,818",13.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"2,038,737",18.1
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"29,650,842",9.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","17,773,120",12.6
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"50,628",60
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"157,489",41.1
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"103,014",31.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"154,619",42.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","83,414,012",4
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"182,658",97.1
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"1,113,096",29.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"37,144",22.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"5,821,784",46.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"149,791",(H)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","90,799,744",6.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","45,287",65.3
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","1,509,670",33
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","114,591",17.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","4,331,761",62.4
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","335,344",76.6
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","11,803,626",17.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","85,875,219",6.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","40,030",75.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","1,779,245",30.1
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","118,031",18
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","4,997,871",53.3
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","21,177",28.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","463,813",53.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","15,655,657",20.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"101,911,565",5.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"412,068",5.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"5,882,691",8.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"4,414,846",11
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"1,467,845",32.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"249,416",29.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"169,980",64.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"247,985",51.1
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"83,650",(H)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","9,286,050",34.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","395,978",(H)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","395,978",(H)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","8,890,072",32.9
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)", (D),(D)
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","33,074,513",8.2
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","1,482,699",23.4
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","65,114,093",6.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","60,186,586",6.8
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (1 PRODUCERS),"41,871,061",4.7
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (2 PRODUCERS),"40,886,191",9.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (3 TO 4 PRODUCERS),"20,101,307",13.3
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (5 OR MORE PRODUCERS),"6,098,796",10.6
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (FULL OWNER),"5,531,736",50
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (PART OWNER),"65,007,297",6.5
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (TENANT),"38,418,322",9.6
CENSUS,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"108,957,355",5.4
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","6,089,428",5.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","3,655,372",9.5
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"37,611",56
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"2,218,674",28.2
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"49,031",39.5
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"158,052",17.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"2,803,647",4.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"617,623",6.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"3,546,946",4
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","4,286,239",4.4
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"42,524",(H)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"12,508",(H)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"90,030",3.4
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"37,945",2.6
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","8,698,716",4.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"685,782",3.6
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"38,001",59.5
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"1,483,070",40.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"52,997",7.3
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","11,519,009",5
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","18,767",93.3
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","245,194",3.6
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","2,475",66.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","36,034",49.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","972,854",0.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","6,750",(H)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","191,108",8.8
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","2,527,771",5.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","11,484,442",5.1
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","18,767",93.3
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","223,747",3.2
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","2,475",66.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","36,034",49.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","958,592",0.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","6,750",(H)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","229,965",7.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","2,559,190",5.8
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"6,843,818",2.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"3,096,890",2.7
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"1,826,517",32.8
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"2,908,151",11.9
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"227,832",4.8
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"2,680,319",13
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"740,276",10.2
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129), (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","4,154,076",1.6
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","278,157",0.4
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)", (D),(D)
CENSUS,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","3,875,919",1.8
